IMAGE,IMAGE URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
MVZ_Egg_3560.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3560_egg.jpg,MVZ:Egg:3560,Podiceps nigricollis californicus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_7177.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7177_egg.jpg,MVZ:Egg:7177,Podiceps nigricollis californicus,United States,California,Los Baños,#REF!,37.060514,-120.84778,805
MVZ_Egg_7178.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7178_egg.jpg,MVZ:Egg:7178,Podiceps nigricollis californicus,United States,California,Los Baños,#REF!,37.060514,-120.84778,805
MVZ_Egg_7176.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7176_egg.jpg,MVZ:Egg:7176,Podiceps nigricollis californicus,United States,California,Los Baños,#REF!,37.060514,-120.84778,805
MVZ_Egg_2098.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2098_egg.jpg,MVZ:Egg:2098,Podiceps nigricollis californicus,United States,California,Pine Lake,#REF!,,,
MVZ_Egg_4553.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4553_egg.jpg,MVZ:Egg:4553,Podiceps nigricollis californicus,United States,California,Sweetwater,#REF!,32.6394361,-117.1057767,857
MVZ_Egg_7174.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7174_egg.jpg,MVZ:Egg:7174,Tachybaptus dominicus brachypterus,Mexico,Tamaulipas,Altamira Est.,#REF!,22.39583333,-97.93694444,2250
MVZ_Egg_4340.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4340_egg.jpg,MVZ:Egg:4340,Tachybaptus dominicus brachypterus,United States,Texas,Brownsville,#REF!,25.913791,-97.493364,12641
MVZ_Egg_4339.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4339_egg.jpg,MVZ:Egg:4339,Tachybaptus dominicus brachypterus,United States,Texas,Brownsville,#REF!,25.913791,-97.493364,12641
MVZ_Egg_13022.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13022_egg.jpg,MVZ:Egg:13022,Tachybaptus dominicus brachypterus,United States,Texas,Brownsville,#REF!,25.913791,-97.493364,12641
MVZ_Egg_3561.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3561_egg.jpg,MVZ:Egg:3561,Tachybaptus dominicus brachypterus,El Salvador,San Miguel,Lake Olomega,#REF!,13.31667,-88.06667,7081
MVZ_Egg_3562.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3562_egg.jpg,MVZ:Egg:3562,Tachybaptus dominicus brachypterus,El Salvador,San Miguel,Lake Olomega,#REF!,13.31667,-88.06667,7081
MVZ_Egg_3563.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3563_egg.jpg,MVZ:Egg:3563,Tachybaptus dominicus brachypterus,El Salvador,San Miguel,Lake Olomega,#REF!,13.31667,-88.06667,7081
MVZ_Egg_13137.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13137_egg.jpg,MVZ:Egg:13137,Aechmophorus,United States,Nevada,"Ruby Lake, Hobson Post Office",#REF!,40.07444,-115.53194,428
MVZ_Egg_3564.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3564_egg.jpg,MVZ:Egg:3564,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3565.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3565_egg.jpg,MVZ:Egg:3565,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3568.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3568_egg.jpg,MVZ:Egg:3568,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3567.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3567_egg.jpg,MVZ:Egg:3567,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3566.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3566_egg.jpg,MVZ:Egg:3566,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3569.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3569_egg.jpg,MVZ:Egg:3569,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3571.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3571_egg.jpg,MVZ:Egg:3571,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3570.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3570_egg.jpg,MVZ:Egg:3570,Aechmophorus,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_7182.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7182_egg.jpg,MVZ:Egg:7182,Aechmophorus,United States,California,"Honey Lake, Antola",#REF!,40.351578,-120.2474997,409
MVZ_Egg_7185.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7185_egg.jpg,MVZ:Egg:7185,Podiceps major ssp.,Argentina,Rio Negro,No specific locality recorded.,#REF!,,,
MVZ_Egg_13138.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13138_egg.jpg,MVZ:Egg:13138,Podilymbus podiceps podiceps,United States,California,10 mi E Los Baños,#REF!,37.053124,-120.64307,6006
MVZ_Egg_4345.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4345_egg.jpg,MVZ:Egg:4345,Podilymbus podiceps podiceps,Canada,Ontario,"Little Lake, near Barrie",#REF!,44.42804,-79.67576,2778
MVZ_Egg_4344.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4344_egg.jpg,MVZ:Egg:4344,Podilymbus podiceps podiceps,Canada,Ontario,"Little Lake, near Barrie",#REF!,44.42804,-79.67576,2778
MVZ_Egg_2612.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2612_egg.jpg,MVZ:Egg:2612,Podilymbus podiceps podiceps,United States,Washington,South Tacoma,#REF!,47.2061,-122.4822,4680
MVZ_Egg_13140.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13140_egg.jpg,MVZ:Egg:13140,Podilymbus podiceps podiceps,United States,California,Escondido,#REF!,33.119,-117.086,1000
MVZ_Egg_4555.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4555_egg.jpg,MVZ:Egg:4555,Podilymbus podiceps podiceps,United States,Minnesota,St. Vincent,#REF!,48.9678,-97.2247,737
MVZ_Egg_7187.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7187_egg.jpg,MVZ:Egg:7187,Podilymbus podiceps podiceps,United States,California,Abbato,#REF!,37.053607,-120.826057,161
MVZ_Egg_7186.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7186_egg.jpg,MVZ:Egg:7186,Podilymbus podiceps podiceps,United States,California,Lake Tahoe,#REF!,38.9995087,-120.0524304,9709
MVZ_Egg_7188.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7188_egg.jpg,MVZ:Egg:7188,Podilymbus podiceps podiceps,United States,California,Los Baños,#REF!,37.060514,-120.84778,805
MVZ_Egg_3168.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3168_egg.jpg,MVZ:Egg:3168,Podilymbus podiceps podiceps,United States,California,8 mi NE Los Baños,#REF!,37.132848,-120.715054,3219
MVZ_Egg_4343.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4343_egg.jpg,MVZ:Egg:4343,Podilymbus podiceps podiceps,United States,North Dakota,"Turtle Mts., Carpenter Lake",#REF!,48.9605,-99.9769,1749
MVZ_Egg_1880.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/1880_egg.jpg,MVZ:Egg:1880,Podilymbus podiceps podiceps,United States,Michigan,St. Clair Flats,#REF!,42.5963,-82.6075,6463
MVZ_Egg_13139.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13139_egg.jpg,MVZ:Egg:13139,Podilymbus podiceps podiceps,United States,California,10 mi E Los Baños,#REF!,37.053124,-120.64307,6006
MVZ_Egg_3166.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3166_egg.jpg,MVZ:Egg:3166,Podilymbus podiceps podiceps,United States,California,No specific locality recorded.,#REF!,,,
MVZ_Egg_3167.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3167_egg.jpg,MVZ:Egg:3167,Podilymbus podiceps podiceps,United States,California,No specific locality recorded.,#REF!,,,
MVZ_Egg_2107.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2107_egg.jpg,MVZ:Egg:2107,Podilymbus podiceps podiceps,United States,California,"Lagunas de los Dominguez, Los Angeles",#REF!,33.837341,-118.264751,3219
MVZ_Egg_3572.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3572_egg.jpg,MVZ:Egg:3572,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3573.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3573_egg.jpg,MVZ:Egg:3573,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3574.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3574_egg.jpg,MVZ:Egg:3574,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3575.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3575_egg.jpg,MVZ:Egg:3575,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3576.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3576_egg.jpg,MVZ:Egg:3576,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3577.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3577_egg.jpg,MVZ:Egg:3577,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3578.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3578_egg.jpg,MVZ:Egg:3578,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_3579.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3579_egg.jpg,MVZ:Egg:3579,Podilymbus podiceps podiceps,United States,California,Buena Vista Lake,#REF!,35.1881396,-119.286876,8542
MVZ_Egg_7189.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7189_egg.jpg,MVZ:Egg:7189,Podilymbus podiceps podiceps,United States,California,Lake Merced,#REF!,37.720971,-122.493265,1609
MVZ_Egg_2615.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2615_egg.jpg,MVZ:Egg:2615,Phoebastria albatrus,Japan,Tokyo Metropolis Prefecture,"Sulphur Isle, Iwo Jima",#REF!,24.78611,141.31444,4066
MVZ_Egg_4349.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4349_egg.jpg,MVZ:Egg:4349,Phoebastria albatrus,Japan,Tokyo Metropolis Prefecture,Iwo Jima,#REF!,24.78611,141.31444,4066
MVZ_Egg_4346.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4346_egg.jpg,MVZ:Egg:4346,Diomedea exulans,New Zealand,,"Antipodes Island, Antipodes Islands",#REF!,-49.6667,178.767,4076
MVZ_Egg_7191.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7191_egg.jpg,MVZ:Egg:7191,Diomedea exulans,United Kingdom,South Georgia and South Sandwich Islands,South Georgia,#REF!,-54.25,-36.75,160960
MVZ_Egg_2613.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2613_egg.jpg,MVZ:Egg:2613,Diomedea exulans,United Kingdom,South Georgia and South Sandwich Islands,South Georgia,#REF!,-54.25,-36.75,160960
MVZ_Egg_7190.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7190_egg.jpg,MVZ:Egg:7190,Diomedea exulans,France,French Antarctic Territory,Kerguelen Island,#REF!,-49.25,69.5,72215
MVZ_Egg_13092.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13092_egg.jpg,MVZ:Egg:13092,Phoebastria irrorata,Ecuador,Galapagos,Isla Española [Hood Island],#REF!,-1.38306,-89.65,16615
MVZ_Egg_7192.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7192_egg.jpg,MVZ:Egg:7192,Phoebastria irrorata,Ecuador,Galapagos,Isla Española [Hood Island],#REF!,-1.38306,-89.65,16615
MVZ_Egg_2614.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2614_egg.jpg,MVZ:Egg:2614,Phoebastria irrorata,Ecuador,Galapagos,Isla Española [Hood Island],#REF!,-1.38306,-89.65,16615
MVZ_Egg_7193.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7193_egg.jpg,MVZ:Egg:7193,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7194.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7194_egg.jpg,MVZ:Egg:7194,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7196.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7196_egg.jpg,MVZ:Egg:7196,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7197.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7197_egg.jpg,MVZ:Egg:7197,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7198.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7198_egg.jpg,MVZ:Egg:7198,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7199.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7199_egg.jpg,MVZ:Egg:7199,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7200.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7200_egg.jpg,MVZ:Egg:7200,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7201.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7201_egg.jpg,MVZ:Egg:7201,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7203.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7203_egg.jpg,MVZ:Egg:7203,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7204.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7204_egg.jpg,MVZ:Egg:7204,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7205.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7205_egg.jpg,MVZ:Egg:7205,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7195.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7195_egg.jpg,MVZ:Egg:7195,Phoebastria nigripes,United States,,"Leeward Island, Midway Islands",#REF!,28.22820674,-177.367023,6040
MVZ_Egg_7229.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7229_egg.jpg,MVZ:Egg:7229,Thalassarche melanophris ssp.,United Kingdom,Falkland Islands,West Point Island,#REF!,-51.33333,-60.68333,4188
MVZ_Egg_7228.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7228_egg.jpg,MVZ:Egg:7228,Thalassarche chlororhynchos ssp.,Chile,Magallanes and Chilean Antarctica,"Islas Diego Ramirez, Cape Horn",#REF!,-56.5,-68.73333,4621
MVZ_Egg_13094.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13094_egg.jpg,MVZ:Egg:13094,Phoebastria immutabilis,United States,,"Sand Island, Midway Islands",#REF!,28.20467758,-177.3800049,2126
MVZ_Egg_7208.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7208_egg.jpg,MVZ:Egg:7208,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7210.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7210_egg.jpg,MVZ:Egg:7210,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7211.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7211_egg.jpg,MVZ:Egg:7211,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7212.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7212_egg.jpg,MVZ:Egg:7212,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7213.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7213_egg.jpg,MVZ:Egg:7213,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7214.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7214_egg.jpg,MVZ:Egg:7214,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7215.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7215_egg.jpg,MVZ:Egg:7215,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7216.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7216_egg.jpg,MVZ:Egg:7216,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7217.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7217_egg.jpg,MVZ:Egg:7217,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7218.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7218_egg.jpg,MVZ:Egg:7218,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7219.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7219_egg.jpg,MVZ:Egg:7219,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7220.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7220_egg.jpg,MVZ:Egg:7220,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7221.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7221_egg.jpg,MVZ:Egg:7221,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_4350.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4350_egg.jpg,MVZ:Egg:4350,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7209.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7209_egg.jpg,MVZ:Egg:7209,Phoebastria immutabilis,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7222.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7222_egg.jpg,MVZ:Egg:7222,Thalassarche melanophris melanophris,United Kingdom,Falkland Islands,New Island,#REF!,-51.7,-61.28333,7183
MVZ_Egg_7224.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7224_egg.jpg,MVZ:Egg:7224,Thalassarche melanophris melanophris,United Kingdom,Falkland Islands,Beauchene Island,#REF!,-52.91667,-59.2,3667
MVZ_Egg_7223.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7223_egg.jpg,MVZ:Egg:7223,Thalassarche melanophris melanophris,United Kingdom,Falkland Islands,West Point Island,#REF!,-51.33333,-60.68333,4188
MVZ_Egg_7227.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7227_egg.jpg,MVZ:Egg:7227,Thalassarche melanophris melanophris,United Kingdom,Falkland Islands,Saunders Island,#REF!,-57.783333,-26.45,3244
MVZ_Egg_7225.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7225_egg.jpg,MVZ:Egg:7225,Thalassarche melanophris melanophris,United Kingdom,Falkland Islands,Saunders Island,#REF!,-57.783333,-26.45,3244
MVZ_Egg_7226.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7226_egg.jpg,MVZ:Egg:7226,Thalassarche melanophris melanophris,United Kingdom,Falkland Islands,Saunders Island,#REF!,-57.783333,-26.45,3244
MVZ_Egg_7206.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7206_egg.jpg,MVZ:Egg:7206,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_7207.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7207_egg.jpg,MVZ:Egg:7207,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_4347.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4347_egg.jpg,MVZ:Egg:4347,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_4348.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4348_egg.jpg,MVZ:Egg:4348,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_4351.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4351_egg.jpg,MVZ:Egg:4351,Thalassarche melanophris ssp.,United Kingdom,Falkland Islands,West Point Island,#REF!,-51.33333,-60.68333,4188
MVZ_Egg_2616.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2616_egg.jpg,MVZ:Egg:2616,Thalassarche melanophris ssp.,United Kingdom,Falkland Islands,No specific locality recorded.,#REF!,-51.75,-59,142183
MVZ_Egg_13093.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13093_egg.jpg,MVZ:Egg:13093,Phoebastria nigripes,United States,,"Sand Island, Midway Islands",#REF!,28.20467758,-177.3800049,2126
MVZ_Egg_7202.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7202_egg.jpg,MVZ:Egg:7202,Phoebastria nigripes,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_4365.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4365_egg.jpg,MVZ:Egg:4365,Bulweria bulwerii,France,French Polynesia,"Ua Huka, Marquesas Islands",#REF!,-8.9,-139.55,13600
MVZ_Egg_4366.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4366_egg.jpg,MVZ:Egg:4366,Bulweria bulwerii,France,French Polynesia,"Ua Huka, Marquesas Islands",#REF!,-8.9,-139.55,13600
MVZ_Egg_4367.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4367_egg.jpg,MVZ:Egg:4367,Bulweria bulwerii,France,French Polynesia,"Ua Huka, Marquesas Islands",#REF!,-8.9,-139.55,13600
MVZ_Egg_7257.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7257_egg.jpg,MVZ:Egg:7257,Bulweria bulwerii,Spain,Canary Islands,"Tenerife, Isla Fuerteventura",#REF!,,,
MVZ_Egg_7258.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7258_egg.jpg,MVZ:Egg:7258,Bulweria bulwerii,France,French Polynesia,islet off Ua Huka Island,#REF!,-8.9,-139.55,19100
MVZ_Egg_2621.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2621_egg.jpg,MVZ:Egg:2621,Bulweria bulwerii,United States,Hawaii,Necker Island,#REF!,23.57590485,-164.7033539,784
MVZ_Egg_13026.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13026_egg.jpg,MVZ:Egg:13026,Calonectris leucomelas,Portugal,Madeira Autonomous Region,"Porto Sts., Madeira",#REF!,33.06667,-16.33333,2916
MVZ_Egg_13024.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13024_egg.jpg,MVZ:Egg:13024,Fulmarus glacialis auduboni,United Kingdom,Scotland,"St. Kilda, Outer Hebrides",#REF!,57.8,-8.63333,5104
MVZ_Egg_2622.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2622_egg.jpg,MVZ:Egg:2622,Fulmarus glacialis auduboni,United Kingdom,Scotland,St. Kilda,#REF!,57.8,-8.63333,5104
MVZ_Egg_7232.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7232_egg.jpg,MVZ:Egg:7232,Fulmarus glacialis auduboni,Iceland,,Vestmannaeyjar,#REF!,63.4167,-20.3,4278
MVZ_Egg_7233.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7233_egg.jpg,MVZ:Egg:7233,Fulmarus glacialis auduboni,United Kingdom,Scotland,St. Kilda,#REF!,57.8,-8.63333,5104
MVZ_Egg_7234.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/7234_egg.jpg,MVZ:Egg:7234,Fulmarus glacialis auduboni,United Kingdom,Scotland,St. Kilda,#REF!,57.8,-8.63333,5104
